epoch,lr-AdamW,step,train/Accuracy,train/Boundary_mIoU,train/Class_Accuracy_0,train/Class_Accuracy_1,train/F1_Score,train/IoU_0,train/IoU_1,train/Pixel_Accuracy,train/loss,train/mIoU,train/mIoU_Micro,val/Accuracy,val/Boundary_mIoU,val/Class_Accuracy_0,val/Class_Accuracy_1,val/F1_Score,val/IoU_0,val/IoU_1,val/Pixel_Accuracy,val/loss,val/mIoU,val/mIoU_Micro
,8.353861873660066e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,0,,,,,,,,,0.5219135284423828,,,,,,,,,,,,,
0,,0,,,,,,,,,,,,0.49738913774490356,0.08047811686992645,0.09299859404563904,0.9017796516418457,0.28042101860046387,0.08998017013072968,0.24667899310588837,0.29890120029449463,0.5460325479507446,0.16832958161830902,0.17571066319942474
0,,0,0.5002055168151855,0.07082279771566391,0.06347507238388062,0.9369359016418457,0.31706082820892334,0.06131509318947792,0.35005250573158264,0.3765220642089844,,0.20568379759788513,0.23192311823368073,,,,,,,,,,,
,8.353861873660066e-06,1,,,,,,,,,,,,,,,,,,,,,,
1,,1,,,,,,,,,0.5025397539138794,,,,,,,,,,,,,
1,,1,,,,,,,,,,,,0.5007017254829407,0.07942483574151993,0.1606331169605255,0.8407703042030334,0.32780659198760986,0.1523481011390686,0.24316246807575226,0.3337850868701935,0.5420608520507812,0.19775527715682983,0.20032534003257751
1,,1,0.5005934238433838,0.09610137343406677,0.1177777424454689,0.8834091424942017,0.4065009355545044,0.10641556978225708,0.449948787689209,0.4837646484375,,0.27818217873573303,0.3190564513206482,,,,,,,,,,,
